"astro-ph/0108405","Yi Chou","Y. Chou and J. E. Grindlay","Binary and Long-Term (Triple?) Modulations of 4U 1820$-$30 in NGC 6624","24 pages, 9 figures, accepted for ApJ",,"10.1086/324038",,"astro-ph",,"  We present timing analysis results for Rossi x-ray Timing Explorer (RXTE)
observations of x-ray binary source 4U 1820$-$30 located in the globular
cluster NGC 6624. The light curves of observations made between October 1996
and September 1997 show that the maximum of the 685s binary period modulation
folded by the linear ephemeris from previous observations has phase shift of
$-$0.20 $\pm$ 0.06. Combined with historical results (1976-1997), the binary
period derivative is measured to be $\dot P / P =(-3.47 \pm 1.48) \times
10^{-8}$ yr$^{-1}$. The previous known ($\sim$176 d) long-term modulation is
significant in the x-ray light curve obtained by analysis of the RXTE All-Sky
Monitor (ASM) during the years 1996-2000. The RXTE/ASM ephemeris is extended by
analysis of all historical data (Vela 5B and Ginga) to yield a period
171.033$\pm$0.326 days with no evidence for period change ($|{\dot{P}/ {P}}| <
2.20 \times 10^{-4}$ yr$^{-1}$). All reported x-ray burst activity is confined
to within $\pm$23 d of the predicted minima. This stable long-term modulation
is consistent with 4U 1820$-$30 being a hierarchical triple system with a
$\sim$1.1 d period companion.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 19:47:02 GMT""}]","2009-11-07"
"astro-ph/0108406","Ken Ebisawa","Ken Ebisawa, Yoshitomo Maeda, Hidehiro Kaneda, Shigeo Yamauchi","Origin of the Hard X-ray Emission from the Galactic Plane","three figures (two of them jpg files)","Science, published on line August 9, 2001. Print version to be
  published on August 31, 2001","10.1126/science.1063529",,"astro-ph",,"  The Galactic plane is a strong hard x-ray emitter and the emission forms a
narrow continuous ridge. The currently known hard x-ray sources are far too few
to explain the ridge x-ray emission, and the fundamental question as to whether
the ridge emission is ultimately resolved into numerous dimmer discrete sources
or truly diffuse emission has not yet been settled. In order to obtain a
decisive answer, using the Chandra x-ray observatory, we have carried out the
deepest hard x-ray survey of a Galactic plane region which is devoid of known
x-ray point sources. We have detected at least 36 new hard x-ray point sources
in addition to strong diffuse emission within a 17' x 17' field of view. The
surface density of the point sources is comparable to that at high Galactic
latitudes after the effects of Galactic absorption are considered. Therefore,
most of these point sources are probably extragalactic, presumably active
galaxies seen through the Galactic disk. The Galactic ridge hard x-ray emission
is diffuse, which indicates omnipresence of the hot plasma along the Galactic
plane whose energy density is more than one order of magnitude higher than any
other substances in the interstellar space.
","[{""version"":""v1"",""created"":""Sun, 26 Aug 2001 07:31:22 GMT""}]","2009-11-07"
"astro-ph/0108407","Pawel Pietrukowicz","Pawel Pietrukowicz","Period Changes of the LMC Cepheids Determined from the Harvard, OGLE and
  ASAS Data","small changes, 17 pages with 9 figures, latex, published in Acta
  Astronomica, 51, 247",,,,"astro-ph",,"  Observations of Cepheids in the Large Magellanic Cloud, made over the last
several decades, allow us to search for evolutionary period changes. None of
the Cepheid from our sample of 378 stars stopped pulsating. Also none of them
showed a large period change which could indicate mode switching. However for
Cepheids with log P > 0.9 we found significant period changes, positive as well
as negative. A comparison between the observed period changes and theoretical
predictions shows moderate agreement with some models (Bono et al. 2000), and a
very large disagreement with others (Alibert et al. 1999). The large
differences between the models are likely caused by the very high sensitivity
of stellar evolution during core helium burning phase to even small changes in
the input physics, as discovered by Lauterborn, Refsdal and Weigert (1971).
","[{""version"":""v1"",""created"":""Sun, 26 Aug 2001 10:59:04 GMT""},{""version"":""v2"",""created"":""Tue, 27 Nov 2001 16:44:03 GMT""}]","2007-05-23"
"cond-mat/0108409","Etienne Boaknin","Etienne Boaknin, R.W. Hill, Cyril Proust, C. Lupien and Louis
  Taillefer (Canadian Institute for Advanced Research and U. of Toronto), P. C.
  Canfield (Ames Laboratory and Department of Physics and Astronomy, Iowa State
  University)","Highly Anisotropic Gap Function in Borocarbide Superconductor LuNi_2B_2C","5 pages, 3 figures, Revised version, as appears in Phys. Rev. Lett","Phys. Rev. Lett. 87, 237001 (2001)","10.1103/PhysRevLett.87.237001",,"cond-mat.supr-con",,"  The thermal conductivity of borocarbide superconductor LuNi_2B_2C was
measured down to 70 mK (T_c/200) in a magnetic field perpendicular to the heat
current from H = 0 to above H_c2 = 7 T. As soon as vortices enter the sample,
the conduction at T -> 0 grows rapidly, showing unambiguously that delocalized
quasiparticles are present at the lowest energies. The field dependence is very
similar to that of UPt_3, a heavy-fermion superconductor with a line of nodes
in the gap, and very different from the exponential dependence characteristic
of s-wave superconductors. This is strong evidence for a highly anisotropic gap
function in LuNi_2B_2C, possibly with nodes.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 21:25:31 GMT""},{""version"":""v2"",""created"":""Mon, 27 May 2002 05:30:48 GMT""}]","2009-11-07"
"cond-mat/0108410","Christian Korff","Christian Korff and Itzhak Roditi","Quantum superalgebras at roots of unity and non-abelian symmetries of
  integrable models","31 pages, tcilatex (minor typos corrected)","J.Phys.A35:5115-5137,2002","10.1088/0305-4470/35/24/310",,"cond-mat.stat-mech cond-mat.str-el hep-th math.QA nlin.SI",,"  We consider integrable vertex models whose Boltzmann weights (R-matrices) are
trigonometric solutions to the graded Yang-Baxter equation. As is well known
the latter can be generically constructed from quantum affine superalgebras
$U_{q}(\hat g)$. These algebras do not form a symmetry algebra of the model for
generic values of the deformation parameter $q$ when periodic boundary
conditions are imposed. If $q$ is evaluated at a root of unity we demonstrate
that in certain commensurate sectors one can construct non-abelian subalgebras
which are translation invariant and supercommute with the transfer matrix and
therefore with all charges of the model. In the line of argument we introduce
the restricted quantum superalgebra $U^{res}_q(\hat g)$ and investigate its
root of unity limit. We prove several new formulas involving supercommutators
of arbitrary powers of the Chevalley-Serre generators and derive higher order
quantum Serre relations as well as an analogue of Lustzig's quantum Frobenius
theorem for superalgebras.
","[{""version"":""v1"",""created"":""Sun, 26 Aug 2001 15:47:08 GMT""},{""version"":""v2"",""created"":""Wed, 12 Jun 2002 20:21:06 GMT""}]","2008-11-26"
"cs/0108017","Avi Rubin","Aviel D. Rubin","Security Considerations for Remote Electronic Voting over the Internet",,,,,"cs.CR",,"  This paper discusses the security considerations for remote electronic voting
in public elections. In particular, we examine the feasibility of running
national federal elections over the Internet. The focus of this paper is on the
limitations of the current deployed infrastructure in terms of the security of
the hosts and the Internet itself. We conclude that at present, our
infrastructure is inadequate for remote Internet voting.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 16:28:22 GMT""}]","2007-05-23"
"gr-qc/0108066","L. C. Garcia de Andrade","L.C.Garcia de Andrade","Spherically symmetric Weitzenb\""{o}ck defect solution of Einstein field
  equation","Latex file",,,,"gr-qc",,"  A new class of spacetime defect solutions of Einstein Field equations of
Edelen's direct Poincar\'{e} Gauge Field theory without biaxial symmetry is
presented. The interior solution describes a core of defects where curvature
vanishes and Cartan torsion is nonvanishing. Outside the core (in vacuum) the
solution represents a spacetime with vanishing curvature and torsion describing
a nontrivial topological defect solution of Einstein equations of gravity. Our
solution corresponds to a very weak strenght of Tachyons can be found far away
from the core defect.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 21:15:45 GMT""}]","2007-05-23"
"hep-ph/0108214","Pervez Hoodbhoy","Pervez Hoodbhoy (University of Maryland and Quaid-e-Azam University)","Explicit Proof that Electroproduction of Transversely Polarized Vector
  Mesons Vanishes in Perturbative QCD","11 pages, 5 Postscript figures","Phys.Rev. D65 (2002) 077501","10.1103/PhysRevD.65.077501","UMD PP#02-007","hep-ph",,"  By means of an explicit one-loop calculation, it is shown that the leading
twist contribution to the exclusive electroproduction of transversely polarized
vector mesons from the nucleon vanishes. This confirms the all-orders proof by
Collins and Diehl.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 16:57:14 GMT""}]","2009-11-07"
"hep-ph/0108215","Grzegorz Wilk","G.Wilk and Z.Wlodarczyk","Application of nonextensive statistics to particle and nuclear physics","Contribution to International School and Conference on ""Non Extensive
  Thermodynamics and physical applications"", Villasimius-Capo Boi (Cagliari),
  Italy, 23-30 March 2001","Physica A305:227-233,2002","10.1016/S0378-4371(01)00666-5",,"hep-ph cond-mat nucl-th",,"  We present an overview of possible imprints of non-extensitivity in particle
and nucler physics. Special emphasis is put on the intrinsic fluctuations
present in the system under consideration as the possible source of
nonextensivity. The possible connection of nonextensivity and the self
organized criticality apparently being observed in some cosmic rays and
hadronic experiments will also be discussed.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 16:59:28 GMT""}]","2009-04-15"
"hep-th/0108189","Serguei Ketov","Sergei V. Ketov","Many faces of Born-Infeld theory","12 pages, LaTeX; invited talk at the 7th international Wigner
  Symposium in College Park, Maryland, USA",,,"KL-TH 01/06","hep-th",,"  Born-Infeld theory is the non-linear generalization of Maxwell
electrodynamics. It naturally arises as the low-energy effective action of open
strings, and it is also part of the world-volume effective action of D-branes.
The N=1 and N=2 supersymmetric generalizations of the Born-Infeld action are
closely related to partial spontaneous breaking of rigid extended
supersymmetry. We review some remarkable features of the Born-Infeld action and
outline its supersymmetric generalizations in four dimensions. The non-abelian
N=1 supersymmetric extension of the Born-Infeld theory and its N=1
supergravitational avatars are given in superspace.
","[{""version"":""v1"",""created"":""Sat, 25 Aug 2001 19:15:45 GMT""}]","2007-05-23"
