"astro-ph/0106168","Marshall Cohen","Marshall H. Cohen (Caltech) and Andre' R. Martel (Johns Hopkins
  University)","Spectropolarimetry of Broad H_alpha Lines and Geometry of the BLR","6 pages, 3 figures. To appear in Mass Outflow in Active Galactic
  Nuclei; New Perspectives, Eds D.M. Crenshaw, S.B. Kraemer, and I.M. George",,,,"astro-ph",,"  In a small fraction of Broad Line Radio Galaxies (BLRG) and Seyfert 1
galaxies, the polarization position angle rotates across the broad emission
lines, especially at H_alpha. An understanding of this behavior can potentially
yield important information on the scattering geometry in the nucleus. We show
two examples of this phenomenon, 3C 445, a BLRG, and Mrk 231, a Seyfert 1, and
present an equatorial scattering model that explains some of its features in a
straightforward way.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 19:05:32 GMT""}]","2007-05-23"
"astro-ph/0106169","Feng Ma","Feng Ma","Possible Signatures of Quark-Hadron Phase Transitions inside Neutron
  Stars","7 pages, in ""From Particles to the Universe"", Proceedings of the
  Fifteenth Lake Louise Winter Institute Lake Louise, Alberta, Canada 20 - 26
  February 2000, ed. A. Astbury et al., World Scientific (Singapore, 2001)",,"10.1142/9789812811752_0032",,"astro-ph",,"  The spin-down power of an isolated neutron star can drive its central density
increase and overall structural changes, and trigger a quark-hadron phase
transition. A series of observational signatures may be seen as a result of the
phase transition, including pulsar spin-down and glitch behaviors, Soft Gamma
Repeaters or Gamma-Ray Bursts.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 21:27:08 GMT""}]","2017-08-23"
"astro-ph/0106170","Feng Ma","Feng Ma","Hidden Blazars and Emission Line Variability of High Redshift Quasars","Published in ""The Seventh Texas-Mexico Conference on Astrophysics:
  Flows, Blows, and Glows,"" eds. W. Lee and S. Torres-Peimbert, RevMexAA (Serie
  de Conferencias 2001) (4 pages with 2 figures, LaTeX, uses rmaa.cls)",,,,"astro-ph",,"  We have carried out a survey to search for hidden blazars in a sample of
$z{\sim}2$ radio-loud quasars. The idea is based on our prediction that we
should be able to see large CIV line variability not associated with observed
continuum variations or most other emission lines in every radio-loud quasar.
Here we report the initial results including the discovery of large CIV line
variations in two quasars.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 21:54:07 GMT""}]","2007-05-23"
"astro-ph/0106171","Feng Ma","Feng Ma and Beverley J. Wills","Discovery of Hidden Blazars","8 pages with 1 color figure; to appear in Science on June 15, 2001;
  press embargo until 2:00 p.m. on June 14",,"10.1126/science.1060412",,"astro-ph",,"  A blazar is believed to exist in every radio-loud quasar. This is expected in
a unified scheme where the differences in both optical and radio observations
of radio-loud quasars are the result of different viewing angles. We have
predicted that blazars may be detected using emission line ratio variations
caused by variable illumination of gas clouds in the broad emission line
region. In a spectroscopic search of 62 quasars at a redshift of about 2, we
have discovered large (>20%) variations of the emission line ratios, CIV/CIII]
or CIV/Ly$\alpha$, when compared with historical data taken over 10 years ago.
This result is consistent with our prediction, and thus supports the
unification scheme for radio-loud quasars.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 22:06:23 GMT""}]","2009-11-06"
"astro-ph/0106172","B. T. Soifer","B.T.Soifer, G. Neugebauer, K. Matthews, E. Egami, A.J.Weinberger, M.
  Ressler, N.Z.Scoville, S.R.Stolovy, J.J.Condon and E.E. Becklin","High Resolution Mid-Infrared Imaging of Infrared Luminous Starburst
  Galaxies","33pages, 4 tables, 8 figures, Accepted for publication in
  Astronomical Journal",,"10.1086/322119",,"astro-ph",,"  Observations for seven infrared luminous starburst galaxies are reported in
the mid-infrared from 8 - 18 microns using the Keck Telescopes with spatial
resolution approaching the diffraction limit. All of the galaxies observed show
evidence of strong interactions based on optical morphologies. For these
galaxies, a substantial fraction, usually more than 50%, of the infrared
luminosity is generated in regions ranging in sizes from 100pc -- 1 Kpc.
Nuclear starbursts often dominate the infrared luminosity, but this is not
always true. In some galaxies, most notably NGC 6090, substantial infrared
luminosity greatly in excess of the nuclear luminosity is generated in regions
associated with the physical interaction between two galaxies. The radio
emission is a good tracer of the location of high luminosity young stars. The
visual/ultraviolet radiation output of the nearby star forming galaxies is
dominated by emission from regions that are generally not producing the copious
infrared luminosity of the systems. The regions of high infrared luminosity in
local starburst galaxies are significantly smaller than the galaxies as a
whole. The integrated spectral energy distributions (SEDs) of these galaxies
are very different from the SEDs of the regions of star formation. If the SEDs
of star-forming regions in these galaxies reflect the SEDs found in forming
galaxies at high redshift, the distant galaxies should be dominated by the mid
and far-infrared luminosity output far more than the integrated luminous output
of nearby starburst galaxies would suggest.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 22:25:35 GMT""}]","2009-11-06"
"cond-mat/0106181","L. W. Engel","P. D. Ye, L. W. Engel, D. C. Tsui, J. A. Simmons, J. R. Wendt, G. A.
  Vawter and J. L. Reno","Giant microwave photoresistance of two-dimensional electron gas","4 pages, 3 figures",,"10.1063/1.1408910",,"cond-mat.mes-hall",,"  We measure microwave frequency (4-40 GHz) photoresistance at low magnetic
field B, in high mobility 2D electron gas samples, excited by signals applied
to a transmission line fabricated on the sample surface. Oscillatory
photoresistance vs B is observed. For excitation at the cyclotron resonance
frequency, we find an unprecedented, giant relative photoresistance (\Delta
R)/R of up to 250 percent. The photoresistance is apparently proportional to
the square root of applied power, and disappears as the temperature is
increased.
","[{""version"":""v1"",""created"":""Sat, 9 Jun 2001 16:44:10 GMT""}]","2009-11-07"
"cond-mat/0106182","Onofrio Marago'","G. Hechenblaikner, E. Hodby, S.A. Hopkins, O.M. Marago', and C.J. Foot","Direct observation of irrotational flow and evidence of superfluidity in
  a rotating Bose-Einstein condensate","4 pages, 4 figures",,"10.1103/PhysRevLett.88.070406",,"cond-mat.stat-mech cond-mat.mes-hall",,"  We observed the expansion of vortex-free Bose-condensates after their sudden
release from a slowly rotating anisotropic trap. Our results show clear
experimental evidence of the irrotational flow expected for a superfluid. The
expansion from a rotating trap has strong features associated with the
superfluid nature of a Bose-condensate, namely that the condensate cannot at
any point be cylindrically symmetric with respect to the axis of rotation since
such a wavefunction cannot possess angular momentum. Consequently, an initially
rotating condensate expands in a distinctively different way to one released
from a static trap. We report measurements of this phenomenon in absorption
images of the condensate taken along the direction of the rotation axis.
","[{""version"":""v1"",""created"":""Sun, 10 Jun 2001 00:14:42 GMT""}]","2009-11-07"
"cond-mat/0106183","Hironori Nakao","Hironori Nakao, Ko-ichi Magishi, Yusuke Wakabayashi, Youichi Murakami,
  Kuniyuki Koyama, Kazuma Hirota, Yasuo Endoh, and Satoru Kunii","Antiferro-quadrupole Ordering of CeB$_6$ Studied by Resonant X-ray
  Scattering","7 pages, 4 figures",,"10.1143/JPSJ.70.1857",,"cond-mat.str-el",,"  Under zero magnetic field, a quadrupolar order parameter at q_Q=(1/2,1/2,1/2)
in a typical antiferro-quadrupole (AFQ) ordering compound CeB6 has been
observed for the first time by means of a resonant X-ray scattering (RXS) te\
chnique. The RXS is observed at the 2p->5d dipole transition energy of the Ce
L3-edge. Using this RXS technique to observe the pure order parameter of the
AFQ state, the magnetic phase diagram of Phase II is first determined.
","[{""version"":""v1"",""created"":""Sun, 10 Jun 2001 10:17:26 GMT""}]","2009-11-07"
"cs/0106015","Atsushi Fujii","Atsushi Fujii and Tetsuya Ishikawa","Organizing Encyclopedic Knowledge based on the Web and its Application
  to Question Answering","8 pages, Proceedings of the 39th Annual Meeting of the Association
  for Computational Linguistics (To appear)","Proceedings of the 39th Annual Meeting of the Association for
  Computational Linguistics (ACL-EACL 2001), pp.196-203, July. 2001",,,"cs.CL",,"  We propose a method to generate large-scale encyclopedic knowledge, which is
valuable for much NLP research, based on the Web. We first search the Web for
pages containing a term in question. Then we use linguistic patterns and HTML
structures to extract text fragments describing the term. Finally, we organize
extracted term descriptions based on word senses and domains. In addition, we
apply an automatically generated encyclopedia to a question answering system
targeting the Japanese Information-Technology Engineers Examination.
","[{""version"":""v1"",""created"":""Sun, 10 Jun 2001 06:14:09 GMT""}]","2009-09-25"
"cs/0106016","Vjacheslav M. Novikov","Vjacheslav M. Novikov","File mapping Rule-based DBMS and Natural Language Processing","17 pages, 3 figures",,,,"cs.CL cs.AI cs.DB cs.IR cs.LG cs.PL",,"  This paper describes the system of storage, extract and processing of
information structured similarly to the natural language. For recursive
inference the system uses the rules having the same representation, as the
data. The environment of storage of information is provided with the File
Mapping (SHM) mechanism of operating system. In the paper the main principles
of construction of dynamic data structure and language for record of the
inference rules are stated; the features of available implementation are
considered and the description of the application realizing semantic
information retrieval on the natural language is given.
","[{""version"":""v1"",""created"":""Sun, 10 Jun 2001 14:56:51 GMT""}]","2007-05-23"
