"cond-mat/0104273","Hiroaki Kusunose","Hiroaki Kusunose and Yoshio Kuramoto","Non-Collinear Magnetism due to Orbital Degeneracy and Multipolar
  Interactions","12 pages, 7 figures, 3 tables, to appear in J. Phys. Soc. Jpn. 70 (6)
  (2001)","J. Phys. Soc. Jpn. 70 (2001) 1751","10.1143/JPSJ.70.1751",,"cond-mat.str-el",,"  The origin of non-collinear magnetism under quadrupolar ordering is
investigated with CeB6 taken as a target system. The mode-mixing effect among
15 multipoles is analyzed based on the Ginzburg-Landau free energy. Then the
lower magnetic transition temperature and the order parameters are derived
within the mean-field approximation. In the presence of pseudo-dipole-type
interactions for the next-nearest neighbors, the observed pattern of
non-collinear ordering is indeed stabilized for certain set of interaction
parameters. The stability of the phase III' in the magnetic field is also
explained, which points to the importance of the next-nearest-neighbor
octupole-octupole interaction. Concerning the phase IV in CexLa1-xB6 with x ~
0.75, a possibility of pure octupole ordering is discussed based on slight
modifications of the strength of interactions.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 02:20:56 GMT""}]","2009-11-07"
"cond-mat/0104274","Hiroaki Kusunose","Hiroaki Kusunose and Yoshio Kuramoto","Spin-Orbital Wave Excitations in Orbitally Degenerate Exchange Model
  with Multipolar Interactions","8 pages, 5 figures, 1 table, submitted to J. Phys. Soc. Jpn","J. Phys. Soc. Jpn. 70 (2001) 3076","10.1143/JPSJ.70.3076",,"cond-mat.str-el",,"  Elementary excitations in the multipole ordered state, which models the phase
III in CeB6, are investigated by means of a generalized Holstein-Primakoff
formalism. When different kinds of nearest-neighbor exchange interactions
between multipoles are comparable to each other, orbital-flip excitations
exhibit almost one-dimensional dispersion along the z axis. With high symmetry
of the interactions, zero modes appear due to the macroscopic degeneracy of the
ground state. The next-nearest-neighbor dipole-dipole interaction, which
stabilizes the magnetic order of the phase III in CeB6, lifts the degeneracy
and leads to gapfull excitation spectrum. When the octupole-octupole
next-nearest-neighbor interaction exists simultaneously, the spectrum shows
softening at \Gamma and Z points. These excitations may be probed by neutron
scattering and ultrasonic measurements.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 02:24:34 GMT""}]","2009-11-07"
"cond-mat/0104275","Indira Chaudhuri","S.Basak, I.Chaudhuri, S.K.Ghatak","Effect of strain on the transport properties of the manganite systems","11pages, 4 figures",,"10.1142/S021797920100735X",,"cond-mat.str-el",,"  The effect of strain on the resistivity and thermopower of ferromagnetic
manganites has been examined based on the model that incorporates the
electron-lattice interaction through the Jahn-Teller effect and an effective
hopping determined by nearest neighbour spin-spin correlation of t2g electrons.
The metal insulator transition temperature associated with resistivity
decreases with increase in strain. In the presence of large strain the system
remains in the semiconducting state. Thermopower (S) is positive and increasing
function of strain and it exhibits a maximum with temperature. The temperature
where maximum of S appears, shifts towards higher (lower) value with in the
presence of magnetic field (strain). A large magneto-thermopower that depends
on strain is obtained around metal-insulator transition.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 03:15:13 GMT""}]","2009-11-07"
"cond-mat/0104276","Slava Yukalov","V.I. Yukalov and E.P. Yukalova","Enhancement of Nuclear Spin Superradiance by Electron Resonator","Latex file, 14 pages, no figures. Invited report at the International
  Workshop on Laser Physics, Bordeaux (2000)","Laser Phys. 11 (2001) 546-554",,,"cond-mat",,"  Superradiance of nuclear spins is considered, when the nuclei interact via
hyperfine forces with electrons of a ferromagnet. The consideration is based on
a microscopic model. If the sample, coupled with a resonant electric circuit,
possesses electronic magnetization, then the electron subsystem plays the role
of an additional effective resonator, by enhancing the coupling between nuclear
spins and the resonant circuit. Radiation power can be increased by three
orders, while the radiation time of a superradiance burst can become three
times shorter. In the presence of dynamic nuclear polarization, the regime of
pulsing superradiance can occur.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 07:05:42 GMT""}]","2007-05-23"
"cond-mat/0104277","Kentaro Nomura","Kentaro Nomura and Daijiro Yoshioka","The edge state network model and the global phase diagram","5 page RevTex",,"10.1143/JPSJ.70.2652",,"cond-mat.mes-hall",,"  The effects of randomness are investigated in the fractional quantum Hall
systems. Based on the Chern-Simons Ginzburg-Landou theory and considering
relevant quasi-particle tunneling, the edge state network model for the
hierarchical state is introduced and the plateau-plateau transition and
liquid-insulator transition are discussed. This model has duality which
corresponds to the relation of the quantum Hall liquid phase and the Hall
insulating phase and reveals a mechanism in the weak coupling regime.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 08:18:06 GMT""},{""version"":""v2"",""created"":""Thu, 19 Apr 2001 05:20:41 GMT""}]","2009-11-07"
"hep-ph/0104139",,"Tetsuo Hatsuda (Univ. of Tokyo)","Spectral Change of Hadrons and Chiral Symmetry","10 pages, 5 figures. Plenary talk given at 15th International
  Conference on Ultrarelativistic Nucleus-Nucleus Collisions (QM2001), (Stony
  Brook, New York, Jan. 15-20, 2001)","Nucl.Phys. A698 (2002) 243-252","10.1016/S0375-9474(01)01370-7",,"hep-ph nucl-th",,"  After a brief summary of the QCD phase structure with light quarks, we
discuss two recent developments on in-medium hadrons. First topic is the
sigma-meson which is a fluctuation of the chiral order parameter \bar{q}q.
Although sigma is at best a broad resonance in the vacuum, it may suffer a
substantial red-shift and show a characteristic spectral enhancement at the 2
m_{pi} threshold at finite temperature and baryon density. Possible
experimental signatures of this phenomenon are also discussed. Another topic is
the first principle lattice QCD calculation of the hadronic spectral functions
using the maximum entropy method (MEM). The basic idea and a successful example
of MEM are presented. Possible applications of MEM to study the in-medium
hadrons in lattice QCD simulations are discussed.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 09:27:04 GMT""}]","2009-11-07"
"hep-ph/0104146","Ken-ichi Okumura","Seungwon Baek, Toru Goto, Yasuhiro Okada, and Ken-ichi Okumura","Muon anomalous magnetic moment, lepton flavor violation, and flavor
  changing neutral current processes in SUSY GUT with right-handed neutrino","70 pages, 14 figures","Phys.Rev.D64:095001,2001","10.1103/PhysRevD.64.095001","KEK-TH-760, ICRR-Report-476-2001-6","hep-ph",,"  Motivated by the large mixing angle solutions for the atmospheric and solar
neutrino anomalies, flavor changing neutral current processes and lepton flavor
violating processes as well as the muon anomalous magnetic moment are analyzed
in the framework of SU(5) SUSY GUT with right-handed neutrino. In order to
explain realistic mass relations for quarks and leptons, we take into account
effects of higher dimensional operators above the GUT scale. It is shown that
the supersymmetric (SUSY) contributions to the CP violation parameter in
$K^0-\bar{K}^0$ mixing, $\epsilon_K$, the $\mu \to e \gamma$ branching ratio,
and the muon anomalous magnetic moment become large in a wide range of
parameter space. We also investigate correlations among these quantities.
Within the current experimental bound of $\text{B}(\mu \to e \gamma)$, large
SUSY contributions are possible either in the muon anomalous magnetic moment or
in $\epsilon_K$. In the former case, the favorable value of the recent muon
anomalous magnetic moment measurement at the BNL E821 experiment can be
accommodated. In the latter case, the allowed region of the Kobayashi-Maskawa
phase can be different from the prediction within the Standard Model (SM) and
therefore the measurements of the CP asymmetry of $B\to J/\psi K_S$ mode and
$\Delta m_{B_s}$ could discriminate this case from the SM. We also show that
the $\tau \to \mu \gamma$ branching ratio can be close to the current
experimental upperbound and the mixing induced CP asymmetry of the radiative B
decay can be enhanced in the case where the neutrino parameters correspond to
the Mikheyev-Smirnov-Wolfenstein small mixing angle solution.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 15:58:39 GMT""}]","2014-11-17"
"hep-ph/0104147","Kayser","Boris Kayser","Neutrino Mass, Mixing, and Oscillation","LaTeX; 26 pages with 6 PostScript figures",,"10.1142/9789812811509_0017",,"hep-ph",,"  Do neutrinos have nonzero masses? If they do, then these masses are very
tiny, and can be sought only in very sensitive experiments. The most sensitive
of these search for neutrino oscillation, a quantum interference effect which
requires neutrino mass and leptonic mixing. In these lectures, we explain what
leptonic mixing is, and then develop the physics of neutrino oscillation,
including the general formalism and its application to special cases of
practical interest. We also see how neutrino oscillation is affected by the
passage of the oscillating neutrinos through matter.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 00:29:09 GMT""}]","2017-08-23"
"hep-ph/0104148","Carlo Giunti","C. Giunti","Energy and Momentum of Oscillating Neutrinos","6 pages, no figures","Mod.Phys.Lett.A16:2363,2001","10.1142/S0217732301005801",,"hep-ph hep-ex",,"  It is shown that Lorentz invariance implies that in general flavor neutrinos
in oscillation experiments are superpositions of massive neutrinos with
different energies and different momenta. It is also shown that for each
process in which neutrinos are produced there is either a Lorentz frame in
which all massive neutrinos have the same energy or a Lorentz frame in which
all massive neutrinos have the same momentum. In the case of neutrinos produced
in two-body decay processes, there is a Lorentz frame in which all massive
neutrinos have the same energy.
","[{""version"":""v1"",""created"":""Sun, 15 Apr 2001 20:09:08 GMT""}]","2014-11-17"
"hep-ph/0104149","Paul H. Frampton","Paul H. Frampton","Phenomenology of Anti-de-Sitter Conformal Field Theory Duality","10 pages LaTeX. Contribution to Cairo International Conference on
  High Energy Physics, January 2001",,,"IFP-794-UNC","hep-ph",,"  By use of the AdS/CFT correspondence on orbifolds, models are derived which
can contain the standard model of particle phenomenology. It will be assumed
that the theory becomes conformally invariant at a renormalization-group
fixed-point in the TeV region.
","[{""version"":""v1"",""created"":""Sun, 15 Apr 2001 21:20:40 GMT""}]","2007-05-23"
"hep-ph/0104150","Hoang Ngoc Long","Hoang Ngoc Long, Dang Van Soa","Trilinear gauge boson couplings and bilepton production in the SU(3)_C X
  SU(3)_L X U(1)_N models","20 pages, 4 figure, latex","Nucl.Phys.B601:361-379,2001","10.1016/S0550-3213(01)00088-8",,"hep-ph",,"  The trilinear gauge boson couplings in the SU(3)_C X SU(3)_L X U(1)_N (3 - 3
- 1) models are presented. We find that new $Z_2$ does not interact with the
usual (in the standard model) gauge bosons $Z, W^\pm$. Based on these results,
production of new heavy gauge bosons at high energy colliders such as e^+ e^-
is calculated. We show that the cross sections obtained in the 3 - 3 - 1 model
with right-handed neutrinos can be one order bigger than the same in the
minimal 3 - 3 - 1 model.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 02:44:47 GMT""}]","2008-11-26"
"hep-ph/0104151","Chao-Qiang Geng","Chuan-Hung Chen and C.Q. Geng","The Muon Anomalous Magnetic Moment from a Generic Charged Higgs with
  SUSY","10 pages, 3 Figures, LaTex file; squark masses discussed, references
  added","Phys.Lett.B511:77-84,2001","10.1016/S0370-2693(01)00651-7",,"hep-ph",,"  We study the contribution of a generic charged Higgs $(H^+)$ to the muon
anomalous magnetic moment $a_{\mu}$ with the SUSY soft breaking parameters. We
find out that the deviation between the experimental data and the predicted SM
value on $a_{\mu}$ can be explained by the two-loop charged Higgs diagrams even
with $m_{H^+}\sim 400 GeV$.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 15:47:12 GMT""},{""version"":""v2"",""created"":""Tue, 8 May 2001 03:39:42 GMT""}]","2008-11-26"
"hep-th/0104130","Tomoyuki Fujita","Tomoyuki Fujita and Keisuke Ohashi","Superconformal Tensor Calculus in Five Dimensions","31 pages, LaTeX, PTPTeX style, no figures, typos corrected","Prog.Theor.Phys. 106 (2001) 221-247","10.1143/PTP.106.221",,"hep-th hep-ph",,"  We present a full superconformal tensor calculus in five spacetime dimensions
in which the Weyl multiplet has 32 Bose plus 32 Fermi degrees of freedom. It is
derived by the dimensional reduction from the 6D superconformal tensor
calculus. We present two types of 32+32 Weyl multiplets, vector multiplet,
linear multiplet, hypermultiplet and nonlinear multiplet. Their superconformal
transformation laws and the embedding and invariant action formulas are given.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 00:19:00 GMT""},{""version"":""v2"",""created"":""Wed, 15 Aug 2001 06:41:08 GMT""}]","2009-11-07"
"hep-th/0104131","Christof Schmidhuber","Christof Schmidhuber","Brane Supersymmetry Breaking and the Cosmological Constant: Open
  Problems",,"Nucl.Phys. B619 (2001) 603-614","10.1016/S0550-3213(01)00538-7","CERN-TH/2001-087","hep-th",,"  It has recently been argued that non--BPS brane world scenarios can reproduce
the small value of the cosmological constant that seems to have been measured.
Objections against this proposal are discussed and necessary (but not
sufficient) conditions are stated under which it may work. At least n=2 extra
dimensions are needed. Also, the mass matrix in the supergravity sector must
satisfy $Str M^2=0$. Moreover, the proposal can be ruled out experimentally if
Newton's constant remains unchanged down to scales of 10 micrometers. If, on
the other hand, such a ``running Newton constant'' is observed, it could
provide crucial experimental input for superstring phenomenology.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 03:23:12 GMT""}]","2016-09-06"
"hep-th/0104132","Gordon Chalmers","Gordon Chalmers","M-theory and automorphic scattering","12 pages, LaTeX; v2 refs added, typos corr; v3 added comments for
  ref/publication","Phys.Rev.D64:046014,2001","10.1103/PhysRevD.64.046014","ANL-HEP-PR-01-025","hep-th",,"  The strongly coupled limit of string scattering and the automorphic
construction of the graviton S-matrix is compared with the eleven dimensional
formulation of M-theory. In a particular scaling limit at strong string
coupling, M-theory is described by eleven-dimensional supergravity which does
not possess a dilaton, but rather a perturbative expansion in the gravitational
coupling and derivatives. The latter theory provides an off-shell description
of the string, upon dimensional reduction.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 15:35:28 GMT""},{""version"":""v2"",""created"":""Tue, 22 May 2001 22:13:24 GMT""},{""version"":""v3"",""created"":""Mon, 4 Jun 2001 18:46:10 GMT""},{""version"":""v4"",""created"":""Tue, 19 Mar 2002 08:59:34 GMT""}]","2014-11-18"
"math/0104159","T. A. Bouma","T. A. Bouma","Generalized Projection Operators in Geometric Algebra","7 pages",,,"formerly math.LA/0104159","math.RA",,"  Given an automorphism and an anti-automorphism of a semigroup of a Geometric
Algebra, then for each element of the semigroup a (generalized) projection
operator exists that is defined on the entire Geometric Algebra. A single
fundamental theorem holds for all (generalized) projection operators. This
theorem makes previous projection operator formulas equivalent to each other.
The class of generalized projection operators includes the familiar subspace
projection operation by implementing the automorphism `grade involution' and
the anti-automorphism `inverse' on the semigroup of invertible versors. This
class of projection operators is studied in some detail as the natural
generalization of the subspace projection operators. Other generalized
projection operators include projections onto any invertible element, or a
weighted projection onto any element. This last projection operator even
implies a possible projection operator for the zero element.
","[{""version"":""v1"",""created"":""Sun, 15 Apr 2001 20:08:59 GMT""}]","2007-05-23"
"math/0104160","Hiroki Shimakura","Hiroki Shimakura","Decompositions of the Moonshine Module with respect to subVOAs
  associated to codes over $\Z_{2k}$","16 pages, LaTex",,,,"math.QA",,"  In this paper, we give decompositions of the moonshine module $V^{\natural}$
with respect to subVOAs associated to extremal Type II codes over $Z_{2k}$ for
an integer $k\ge2$. Those subVOAs are isomorphic to the tensor product of 24
copies of the charge conjugation orbifold VOA. Using such decompositions, we
obtain some elements of type 4A (k odd) and 2B (k even) of the Monster simple
group Aut$(V^{\natural})$.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 09:46:04 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2001 09:54:49 GMT""},{""version"":""v3"",""created"":""Fri, 30 Nov 2001 05:08:31 GMT""},{""version"":""v4"",""created"":""Tue, 9 Apr 2002 05:02:27 GMT""}]","2007-05-23"
"nucl-th/0104050","Mikhail Zverev","M.Baldo, U.Lombardo, E.E.Saperstein and M.V.Zverev","The Local Potential Approximation for the Brueckner G-matrix","13 pages, 9 figures","Phys.Atom.Nucl. 65 (2002) 1243-1258; Yad.Fiz. 65 (2002) 1276-1291","10.1134/1.1495024",,"nucl-th",,"  The Brueckner G-matrix for a slab of nuclear matter is analyzed in the
singlet $^1S$ and triplet $^3S+^3D$ channels. The complete Hilbert space is
split into two domains, the model subspace $S_0$, in which the two-particle
propagator is calculated explicitly, and the complementary one, $S'$, in which
the local potential approximation is used. This kind of local approximation was
previously found to be quite accurate for the $^1S$ pairing problem. A set of
model spaces $S_0(E_0)$ with different values of the cut-off energy $E_0$ is
considered, $E_0$ being the upper limit for the single-particle energies of the
states belonging to $S_0$. The independence of the G-matrix of $E_0$ is assumed
as a criterion of validity of the local potential approximation. Such
independence is obtained within few percent for $E_0=10 \div 20$ MeV for both
the channels under consideration.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 12:08:01 GMT""}]","2015-06-26"
"physics/0104046","Nguyen Tuan Anh","Do Minh Chi","Causality Principle","9 pages, 6 figure, Vietnamese language",,,,"physics.gen-ph",,"  We advance a famous principle - causality principle - but under a new view.
This principle is a principium automatically leading to most fundamental laws
of the nature. It is the inner origin of variation, rules evolutionary
processes of things, and the answer of the quest for ultimate theories of the
Universe.
","[{""version"":""v1"",""created"":""Mon, 16 Apr 2001 08:29:35 GMT""}]","2007-05-23"
